task_id	category	score	summary	action	evidence
20981	ontology_entity_omission	0.97	Review unannotated 'calcium' as COMPOUND; it uniquely matches CHEBI:29320 (calcium(0)).	"{""end"": 38, ""kind"": ""add_entity"", ""start"": 31, ""suggested_label"": ""COMPOUND"", ""text"": ""calcium""}"	"{""alias_scope"": ""EXACT"", ""annotated_support"": 6, ""concept_id"": ""CHEBI:29320"", ""concept_label"": ""calcium(0)"", ""match_mode"": ""normalized"", ""matched_alias"": ""calcium"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
21145	ontology_entity_omission	0.97	Review unannotated 'polysaccharide' as COMPOUND; it uniquely matches CHEBI:18154 (polysaccharide).	"{""end"": 142, ""kind"": ""add_entity"", ""start"": 128, ""suggested_label"": ""COMPOUND"", ""text"": ""polysaccharide""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 6, ""concept_id"": ""CHEBI:18154"", ""concept_label"": ""polysaccharide"", ""match_mode"": ""normalized"", ""matched_alias"": ""polysaccharide"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
21741	ontology_entity_omission	0.97	Review unannotated 'polysaccharide' as COMPOUND; it uniquely matches CHEBI:18154 (polysaccharide).	"{""end"": 175, ""kind"": ""add_entity"", ""start"": 161, ""suggested_label"": ""COMPOUND"", ""text"": ""polysaccharide""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 6, ""concept_id"": ""CHEBI:18154"", ""concept_label"": ""polysaccharide"", ""match_mode"": ""normalized"", ""matched_alias"": ""polysaccharide"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
22146	ontology_entity_omission	0.97	Review unannotated 'pyruvate' as COMPOUND; it uniquely matches CHEBI:15361 (pyruvate).	"{""end"": 71, ""kind"": ""add_entity"", ""start"": 63, ""suggested_label"": ""COMPOUND"", ""text"": ""pyruvate""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 6, ""concept_id"": ""CHEBI:15361"", ""concept_label"": ""pyruvate"", ""match_mode"": ""normalized"", ""matched_alias"": ""pyruvate"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
23080	ontology_entity_omission	0.97	Review unannotated 'sulfide' as COMPOUND; it uniquely matches CHEBI:26822 (sulfide).	"{""end"": 209, ""kind"": ""add_entity"", ""start"": 202, ""suggested_label"": ""COMPOUND"", ""text"": ""sulfide""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 6, ""concept_id"": ""CHEBI:26822"", ""concept_label"": ""sulfide"", ""match_mode"": ""normalized"", ""matched_alias"": ""sulfide"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19316	ontology_entity_omission	0.965	Review unannotated 'H _2' as COMPOUND; it uniquely matches CHEBI:18276 (dihydrogen).	"{""end"": 62, ""kind"": ""add_entity"", ""start"": 58, ""suggested_label"": ""COMPOUND"", ""text"": ""H _2""}"	"{""alias_scope"": ""RELATED"", ""annotated_support"": 7, ""concept_id"": ""CHEBI:18276"", ""concept_label"": ""dihydrogen"", ""match_mode"": ""formula"", ""matched_alias"": ""H2"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20908	ontology_entity_omission	0.965	Review unannotated 'ATP' as COMPOUND; it uniquely matches CHEBI:15422 (ATP).	"{""end"": 94, ""kind"": ""add_entity"", ""start"": 91, ""suggested_label"": ""COMPOUND"", ""text"": ""ATP""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 7, ""concept_id"": ""CHEBI:15422"", ""concept_label"": ""ATP"", ""match_mode"": ""normalized"", ""matched_alias"": ""ATP"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
21691	ontology_entity_omission	0.965	Review unannotated 'chitin' as COMPOUND; it uniquely matches CHEBI:17029 (chitin).	"{""end"": 140, ""kind"": ""add_entity"", ""start"": 134, ""suggested_label"": ""COMPOUND"", ""text"": ""chitin""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 5, ""concept_id"": ""CHEBI:17029"", ""concept_label"": ""chitin"", ""match_mode"": ""normalized"", ""matched_alias"": ""chitin"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
21776	ontology_entity_omission	0.965	Review unannotated 'sulfate' as COMPOUND; it uniquely matches CHEBI:16189 (sulfate).	"{""end"": 131, ""kind"": ""add_entity"", ""start"": 124, ""suggested_label"": ""COMPOUND"", ""text"": ""sulfate""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 5, ""concept_id"": ""CHEBI:16189"", ""concept_label"": ""sulfate"", ""match_mode"": ""normalized"", ""matched_alias"": ""sulfate"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
21901	ontology_entity_omission	0.965	Review unannotated 'chitin' as COMPOUND; it uniquely matches CHEBI:17029 (chitin).	"{""end"": 14, ""kind"": ""add_entity"", ""start"": 8, ""suggested_label"": ""COMPOUND"", ""text"": ""chitin""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 5, ""concept_id"": ""CHEBI:17029"", ""concept_label"": ""chitin"", ""match_mode"": ""normalized"", ""matched_alias"": ""chitin"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
21994	ontology_entity_omission	0.965	Review unannotated 'ATP' as COMPOUND; it uniquely matches CHEBI:15422 (ATP).	"{""end"": 208, ""kind"": ""add_entity"", ""start"": 205, ""suggested_label"": ""COMPOUND"", ""text"": ""ATP""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 7, ""concept_id"": ""CHEBI:15422"", ""concept_label"": ""ATP"", ""match_mode"": ""normalized"", ""matched_alias"": ""ATP"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19297	ontology_entity_omission	0.96	Review unannotated 'lipid' as COMPOUND; it uniquely matches CHEBI:18059 (lipid).	"{""end"": 15, ""kind"": ""add_entity"", ""start"": 10, ""suggested_label"": ""COMPOUND"", ""text"": ""lipid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""CHEBI:18059"", ""concept_label"": ""lipid"", ""match_mode"": ""normalized"", ""matched_alias"": ""lipid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19297	ontology_entity_omission	0.96	Review unannotated 'lipid' as COMPOUND; it uniquely matches CHEBI:18059 (lipid).	"{""end"": 233, ""kind"": ""add_entity"", ""start"": 228, ""suggested_label"": ""COMPOUND"", ""text"": ""lipid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""CHEBI:18059"", ""concept_label"": ""lipid"", ""match_mode"": ""normalized"", ""matched_alias"": ""lipid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19468	ontology_entity_omission	0.96	Review unannotated 'tellurite' as COMPOUND; it uniquely matches CHEBI:30477 (tellurite).	"{""end"": 24, ""kind"": ""add_entity"", ""start"": 15, ""suggested_label"": ""COMPOUND"", ""text"": ""tellurite""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""CHEBI:30477"", ""concept_label"": ""tellurite"", ""match_mode"": ""normalized"", ""matched_alias"": ""tellurite"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19855	ontology_entity_omission	0.96	Review unannotated 'fluorescence' as PHENOTYPE; it uniquely matches PATO:0000018 (fluorescence).	"{""end"": 58, ""kind"": ""add_entity"", ""start"": 46, ""suggested_label"": ""PHENOTYPE"", ""text"": ""fluorescence""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""PATO:0000018"", ""concept_label"": ""fluorescence"", ""match_mode"": ""normalized"", ""matched_alias"": ""fluorescence"", ""ontology"": ""PATO"", ""tier"": ""annotation_and_ontology""}"
19921	ontology_entity_omission	0.96	Review unannotated 'lipid' as COMPOUND; it uniquely matches CHEBI:18059 (lipid).	"{""end"": 118, ""kind"": ""add_entity"", ""start"": 113, ""suggested_label"": ""COMPOUND"", ""text"": ""lipid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""CHEBI:18059"", ""concept_label"": ""lipid"", ""match_mode"": ""normalized"", ""matched_alias"": ""lipid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20099	ontology_entity_omission	0.96	Review unannotated 'lipid' as COMPOUND; it uniquely matches CHEBI:18059 (lipid).	"{""end"": 206, ""kind"": ""add_entity"", ""start"": 201, ""suggested_label"": ""COMPOUND"", ""text"": ""lipid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""CHEBI:18059"", ""concept_label"": ""lipid"", ""match_mode"": ""normalized"", ""matched_alias"": ""lipid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20147	ontology_entity_omission	0.96	Review unannotated 'formate' as COMPOUND; it uniquely matches CHEBI:15740 (formate).	"{""end"": 219, ""kind"": ""add_entity"", ""start"": 212, ""suggested_label"": ""COMPOUND"", ""text"": ""formate""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""CHEBI:15740"", ""concept_label"": ""formate"", ""match_mode"": ""normalized"", ""matched_alias"": ""formate"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20148	ontology_entity_omission	0.96	Review unannotated 'formate' as COMPOUND; it uniquely matches CHEBI:15740 (formate).	"{""end"": 26, ""kind"": ""add_entity"", ""start"": 19, ""suggested_label"": ""COMPOUND"", ""text"": ""formate""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""CHEBI:15740"", ""concept_label"": ""formate"", ""match_mode"": ""normalized"", ""matched_alias"": ""formate"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20323	ontology_entity_omission	0.96	Review unannotated 'rhizosphere' as ISOLATE; it uniquely matches ENVO:00005801 (rhizosphere).	"{""end"": 157, ""kind"": ""add_entity"", ""start"": 146, ""suggested_label"": ""ISOLATE"", ""text"": ""rhizosphere""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""ENVO:00005801"", ""concept_label"": ""rhizosphere"", ""match_mode"": ""normalized"", ""matched_alias"": ""rhizosphere"", ""ontology"": ""ENVO"", ""tier"": ""annotation_and_ontology""}"
20378	ontology_entity_omission	0.96	Review unannotated 'rhizosphere' as ISOLATE; it uniquely matches ENVO:00005801 (rhizosphere).	"{""end"": 102, ""kind"": ""add_entity"", ""start"": 91, ""suggested_label"": ""ISOLATE"", ""text"": ""rhizosphere""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""ENVO:00005801"", ""concept_label"": ""rhizosphere"", ""match_mode"": ""normalized"", ""matched_alias"": ""rhizosphere"", ""ontology"": ""ENVO"", ""tier"": ""annotation_and_ontology""}"
20510	ontology_entity_omission	0.96	Review unannotated 'Fucoidan' as COMPOUND; it uniquely matches CHEBI:5181 (fucoidan).	"{""end"": 8, ""kind"": ""add_entity"", ""start"": 0, ""suggested_label"": ""COMPOUND"", ""text"": ""Fucoidan""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""CHEBI:5181"", ""concept_label"": ""fucoidan"", ""match_mode"": ""normalized"", ""matched_alias"": ""fucoidan"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20513	ontology_entity_omission	0.96	Review unannotated 'fucoidan' as COMPOUND; it uniquely matches CHEBI:5181 (fucoidan).	"{""end"": 79, ""kind"": ""add_entity"", ""start"": 71, ""suggested_label"": ""COMPOUND"", ""text"": ""fucoidan""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""CHEBI:5181"", ""concept_label"": ""fucoidan"", ""match_mode"": ""normalized"", ""matched_alias"": ""fucoidan"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20516	ontology_entity_omission	0.96	Review unannotated 'fucoidan' as COMPOUND; it uniquely matches CHEBI:5181 (fucoidan).	"{""end"": 21, ""kind"": ""add_entity"", ""start"": 13, ""suggested_label"": ""COMPOUND"", ""text"": ""fucoidan""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""CHEBI:5181"", ""concept_label"": ""fucoidan"", ""match_mode"": ""normalized"", ""matched_alias"": ""fucoidan"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20889	ontology_entity_omission	0.96	Review unannotated 'blood' as ISOLATE; it uniquely matches UBERON:0000178 (blood).	"{""end"": 105, ""kind"": ""add_entity"", ""start"": 100, ""suggested_label"": ""ISOLATE"", ""text"": ""blood""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 6, ""concept_id"": ""UBERON:0000178"", ""concept_label"": ""blood"", ""match_mode"": ""normalized"", ""matched_alias"": ""blood"", ""ontology"": ""UBERON"", ""tier"": ""annotation_and_ontology""}"
21073	ontology_entity_omission	0.96	Review unannotated 'fluorescence' as PHENOTYPE; it uniquely matches PATO:0000018 (fluorescence).	"{""end"": 276, ""kind"": ""add_entity"", ""start"": 264, ""suggested_label"": ""PHENOTYPE"", ""text"": ""fluorescence""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""PATO:0000018"", ""concept_label"": ""fluorescence"", ""match_mode"": ""normalized"", ""matched_alias"": ""fluorescence"", ""ontology"": ""PATO"", ""tier"": ""annotation_and_ontology""}"
21102	ontology_entity_omission	0.96	Review unannotated 'fluorescence' as PHENOTYPE; it uniquely matches PATO:0000018 (fluorescence).	"{""end"": 50, ""kind"": ""add_entity"", ""start"": 38, ""suggested_label"": ""PHENOTYPE"", ""text"": ""fluorescence""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""PATO:0000018"", ""concept_label"": ""fluorescence"", ""match_mode"": ""normalized"", ""matched_alias"": ""fluorescence"", ""ontology"": ""PATO"", ""tier"": ""annotation_and_ontology""}"
21193	ontology_entity_omission	0.96	Review unannotated 'Pyruvate' as COMPOUND; it uniquely matches CHEBI:15361 (pyruvate).	"{""end"": 290, ""kind"": ""add_entity"", ""start"": 282, ""suggested_label"": ""COMPOUND"", ""text"": ""Pyruvate""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 6, ""concept_id"": ""CHEBI:15361"", ""concept_label"": ""pyruvate"", ""match_mode"": ""normalized"", ""matched_alias"": ""pyruvate"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
21223	ontology_entity_omission	0.96	Review unannotated 'rhizosphere' as ISOLATE; it uniquely matches ENVO:00005801 (rhizosphere).	"{""end"": 131, ""kind"": ""add_entity"", ""start"": 120, ""suggested_label"": ""ISOLATE"", ""text"": ""rhizosphere""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""ENVO:00005801"", ""concept_label"": ""rhizosphere"", ""match_mode"": ""normalized"", ""matched_alias"": ""rhizosphere"", ""ontology"": ""ENVO"", ""tier"": ""annotation_and_ontology""}"
21763	ontology_entity_omission	0.96	Review unannotated 'pyruvate' as COMPOUND; it uniquely matches CHEBI:15361 (pyruvate).	"{""end"": 166, ""kind"": ""add_entity"", ""start"": 158, ""suggested_label"": ""COMPOUND"", ""text"": ""pyruvate""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 6, ""concept_id"": ""CHEBI:15361"", ""concept_label"": ""pyruvate"", ""match_mode"": ""normalized"", ""matched_alias"": ""pyruvate"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
21988	ontology_entity_omission	0.96	Review unannotated 'polysaccharide' as COMPOUND; it uniquely matches CHEBI:18154 (polysaccharide).	"{""end"": 18, ""kind"": ""add_entity"", ""start"": 4, ""suggested_label"": ""COMPOUND"", ""text"": ""polysaccharide""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 6, ""concept_id"": ""CHEBI:18154"", ""concept_label"": ""polysaccharide"", ""match_mode"": ""normalized"", ""matched_alias"": ""polysaccharide"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
22981	ontology_entity_omission	0.96	Review unannotated 'tryptophan' as COMPOUND; it uniquely matches CHEBI:27897 (tryptophan).	"{""end"": 224, ""kind"": ""add_entity"", ""start"": 214, ""suggested_label"": ""COMPOUND"", ""text"": ""tryptophan""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""CHEBI:27897"", ""concept_label"": ""tryptophan"", ""match_mode"": ""normalized"", ""matched_alias"": ""tryptophan"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
23108	ontology_entity_omission	0.96	Review unannotated 'dairy' as ISOLATE; it uniquely matches ENVO:00003862 (dairy).	"{""end"": 57, ""kind"": ""add_entity"", ""start"": 52, ""suggested_label"": ""ISOLATE"", ""text"": ""dairy""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 4, ""concept_id"": ""ENVO:00003862"", ""concept_label"": ""dairy"", ""match_mode"": ""normalized"", ""matched_alias"": ""dairy"", ""ontology"": ""ENVO"", ""tier"": ""annotation_and_ontology""}"
19340	ontology_entity_omission	0.955	Review unannotated 'carotenoid' as COMPOUND; it uniquely matches CHEBI:23044 (carotenoid).	"{""end"": 58, ""kind"": ""add_entity"", ""start"": 48, ""suggested_label"": ""COMPOUND"", ""text"": ""carotenoid""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 3, ""concept_id"": ""CHEBI:23044"", ""concept_label"": ""carotenoid"", ""match_mode"": ""normalized"", ""matched_alias"": ""carotenoid"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19580	ontology_entity_omission	0.955	Review unannotated 'glutamate' as COMPOUND; it uniquely matches CHEBI:29987 (glutamate(2-)).	"{""end"": 78, ""kind"": ""add_entity"", ""start"": 69, ""suggested_label"": ""COMPOUND"", ""text"": ""glutamate""}"	"{""alias_scope"": ""EXACT"", ""annotated_support"": 3, ""concept_id"": ""CHEBI:29987"", ""concept_label"": ""glutamate(2-)"", ""match_mode"": ""normalized"", ""matched_alias"": ""glutamate"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19644	ontology_entity_omission	0.955	Review unannotated 'exopolysaccharide' as COMPOUND; it uniquely matches CHEBI:72813 (exopolysaccharide).	"{""end"": 285, ""kind"": ""add_entity"", ""start"": 268, ""suggested_label"": ""COMPOUND"", ""text"": ""exopolysaccharide""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 3, ""concept_id"": ""CHEBI:72813"", ""concept_label"": ""exopolysaccharide"", ""match_mode"": ""normalized"", ""matched_alias"": ""exopolysaccharide"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19687	ontology_entity_omission	0.955	Review unannotated 'CSF' as ISOLATE; it uniquely matches UBERON:0001359 (cerebrospinal fluid).	"{""end"": 164, ""kind"": ""add_entity"", ""start"": 161, ""suggested_label"": ""ISOLATE"", ""text"": ""CSF""}"	"{""alias_scope"": ""EXACT"", ""annotated_support"": 3, ""concept_id"": ""UBERON:0001359"", ""concept_label"": ""cerebrospinal fluid"", ""match_mode"": ""normalized"", ""matched_alias"": ""CSF"", ""ontology"": ""UBERON"", ""tier"": ""annotation_and_ontology""}"
19798	ontology_entity_omission	0.955	Review unannotated 'polysaccharides' as COMPOUND; it uniquely matches CHEBI:18154 (polysaccharide).	"{""end"": 288, ""kind"": ""add_entity"", ""start"": 273, ""suggested_label"": ""COMPOUND"", ""text"": ""polysaccharides""}"	"{""alias_scope"": ""EXACT"", ""annotated_support"": 3, ""concept_id"": ""CHEBI:18154"", ""concept_label"": ""polysaccharide"", ""match_mode"": ""normalized"", ""matched_alias"": ""polysaccharides"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20080	ontology_entity_omission	0.955	Review unannotated 'glutamate' as COMPOUND; it uniquely matches CHEBI:29987 (glutamate(2-)).	"{""end"": 55, ""kind"": ""add_entity"", ""start"": 46, ""suggested_label"": ""COMPOUND"", ""text"": ""glutamate""}"	"{""alias_scope"": ""EXACT"", ""annotated_support"": 3, ""concept_id"": ""CHEBI:29987"", ""concept_label"": ""glutamate(2-)"", ""match_mode"": ""normalized"", ""matched_alias"": ""glutamate"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20515	ontology_entity_omission	0.955	Review unannotated 'polysaccharides' as COMPOUND; it uniquely matches CHEBI:18154 (polysaccharide).	"{""end"": 168, ""kind"": ""add_entity"", ""start"": 153, ""suggested_label"": ""COMPOUND"", ""text"": ""polysaccharides""}"	"{""alias_scope"": ""EXACT"", ""annotated_support"": 3, ""concept_id"": ""CHEBI:18154"", ""concept_label"": ""polysaccharide"", ""match_mode"": ""normalized"", ""matched_alias"": ""polysaccharides"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20770	ontology_entity_omission	0.955	Review unannotated 'feces' as ISOLATE; it uniquely matches UBERON:0001988 (feces).	"{""end"": 139, ""kind"": ""add_entity"", ""start"": 134, ""suggested_label"": ""ISOLATE"", ""text"": ""feces""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 5, ""concept_id"": ""UBERON:0001988"", ""concept_label"": ""feces"", ""match_mode"": ""normalized"", ""matched_alias"": ""feces"", ""ontology"": ""UBERON"", ""tier"": ""annotation_and_ontology""}"
21724	ontology_entity_omission	0.955	Review unannotated 'bacteriocin' as COMPOUND; it uniquely matches CHEBI:48081 (bacteriocin).	"{""end"": 61, ""kind"": ""add_entity"", ""start"": 50, ""suggested_label"": ""COMPOUND"", ""text"": ""bacteriocin""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 3, ""concept_id"": ""CHEBI:48081"", ""concept_label"": ""bacteriocin"", ""match_mode"": ""normalized"", ""matched_alias"": ""bacteriocin"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
21742	ontology_entity_omission	0.955	Review unannotated 'acetyl-CoA' as COMPOUND; it uniquely matches CHEBI:15351 (acetyl-CoA).	"{""end"": 178, ""kind"": ""add_entity"", ""start"": 168, ""suggested_label"": ""COMPOUND"", ""text"": ""acetyl-CoA""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 3, ""concept_id"": ""CHEBI:15351"", ""concept_label"": ""acetyl-CoA"", ""match_mode"": ""normalized"", ""matched_alias"": ""acetyl-CoA"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
23063	ontology_entity_omission	0.955	Review unannotated 'H2O2' as COMPOUND; it uniquely matches CHEBI:16240 (hydrogen peroxide).	"{""end"": 347, ""kind"": ""add_entity"", ""start"": 343, ""suggested_label"": ""COMPOUND"", ""text"": ""H2O2""}"	"{""alias_scope"": ""RELATED"", ""annotated_support"": 3, ""concept_id"": ""CHEBI:16240"", ""concept_label"": ""hydrogen peroxide"", ""match_mode"": ""formula"", ""matched_alias"": ""H2O2"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19339	ontology_entity_omission	0.95	Review unannotated 'lignin' as COMPOUND; it uniquely matches CHEBI:6457 (lignin).	"{""end"": 182, ""kind"": ""add_entity"", ""start"": 176, ""suggested_label"": ""COMPOUND"", ""text"": ""lignin""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:6457"", ""concept_label"": ""lignin"", ""match_mode"": ""normalized"", ""matched_alias"": ""lignin"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19542	ontology_entity_omission	0.95	Review unannotated 'carbohydrates' as COMPOUND; it uniquely matches CHEBI:16646 (carbohydrate).	"{""end"": 196, ""kind"": ""add_entity"", ""start"": 183, ""suggested_label"": ""COMPOUND"", ""text"": ""carbohydrates""}"	"{""alias_scope"": ""EXACT"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:16646"", ""concept_label"": ""carbohydrate"", ""match_mode"": ""normalized"", ""matched_alias"": ""carbohydrates"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19547	ontology_entity_omission	0.95	Review unannotated 'acetoin' as COMPOUND; it uniquely matches CHEBI:15688 (acetoin).	"{""end"": 76, ""kind"": ""add_entity"", ""start"": 69, ""suggested_label"": ""COMPOUND"", ""text"": ""acetoin""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:15688"", ""concept_label"": ""acetoin"", ""match_mode"": ""normalized"", ""matched_alias"": ""acetoin"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19592	ontology_entity_omission	0.95	Review unannotated 'menaquinones' as COMPOUND; it uniquely matches CHEBI:25185 (menaquinones).	"{""end"": 108, ""kind"": ""add_entity"", ""start"": 96, ""suggested_label"": ""COMPOUND"", ""text"": ""menaquinones""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:25185"", ""concept_label"": ""menaquinones"", ""match_mode"": ""normalized"", ""matched_alias"": ""menaquinones"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19610	ontology_entity_omission	0.95	Review unannotated 'saliva' as ISOLATE; it uniquely matches UBERON:0001836 (saliva).	"{""end"": 139, ""kind"": ""add_entity"", ""start"": 133, ""suggested_label"": ""ISOLATE"", ""text"": ""saliva""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""UBERON:0001836"", ""concept_label"": ""saliva"", ""match_mode"": ""normalized"", ""matched_alias"": ""saliva"", ""ontology"": ""UBERON"", ""tier"": ""annotation_and_ontology""}"
19694	ontology_entity_omission	0.95	Review unannotated 'ammonium' as COMPOUND; it uniquely matches CHEBI:28938 (ammonium).	"{""end"": 73, ""kind"": ""add_entity"", ""start"": 65, ""suggested_label"": ""COMPOUND"", ""text"": ""ammonium""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:28938"", ""concept_label"": ""ammonium"", ""match_mode"": ""normalized"", ""matched_alias"": ""ammonium"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19821	ontology_entity_omission	0.95	Review unannotated 'alkanes' as COMPOUND; it uniquely matches CHEBI:18310 (alkane).	"{""end"": 137, ""kind"": ""add_entity"", ""start"": 130, ""suggested_label"": ""COMPOUND"", ""text"": ""alkanes""}"	"{""alias_scope"": ""EXACT"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:18310"", ""concept_label"": ""alkane"", ""match_mode"": ""normalized"", ""matched_alias"": ""alkanes"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
19994	ontology_entity_omission	0.95	Review unannotated 'beta-lactam' as COMPOUND; it uniquely matches CHEBI:35627 (beta-lactam).	"{""end"": 220, ""kind"": ""add_entity"", ""start"": 209, ""suggested_label"": ""COMPOUND"", ""text"": ""beta-lactam""}"	"{""alias_scope"": ""LABEL"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:35627"", ""concept_label"": ""beta-lactam"", ""match_mode"": ""normalized"", ""matched_alias"": ""beta-lactam"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
20009	ontology_entity_omission	0.95	Review unannotated 'N _2' as COMPOUND; it uniquely matches CHEBI:17997 (dinitrogen).	"{""end"": 116, ""kind"": ""add_entity"", ""start"": 112, ""suggested_label"": ""COMPOUND"", ""text"": ""N _2""}"	"{""alias_scope"": ""RELATED"", ""annotated_support"": 2, ""concept_id"": ""CHEBI:17997"", ""concept_label"": ""dinitrogen"", ""match_mode"": ""formula"", ""matched_alias"": ""N2"", ""ontology"": ""CHEBI"", ""tier"": ""annotation_and_ontology""}"
